RUN	RecordedSimulation	recordedsimulation	1587632571220	ma¤ana	3.3.1
REQUEST	33		request_10	1587632610612	1587632610615	OK	 
REQUEST	33		request_9	1587632610612	1587632610615	OK	 
REQUEST	33		request_13	1587632610614	1587632610616	OK	 
REQUEST	33		request_12	1587632610614	1587632610616	OK	 
REQUEST	10		request_72	1587632609486	1587632610622	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	10		request_71	1587632609485	1587632610622	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	10		request_73	1587632609486	1587632610622	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	24		bootstrap.min.css	1587632610157	1587632610644	OK	 
REQUEST	9		request_44	1587632609671	1587632610662	OK	 
REQUEST	24		solid.css	1587632610157	1587632610663	OK	 
REQUEST	6		request_75	1587632605244	1587632610673	OK	 
USER	RecordedSimulation	6	END	1587632578552	1587632610674
REQUEST	14		request_44	1587632610143	1587632610683	OK	 
REQUEST	24		owasp-password-strength-test.js	1587632610158	1587632610684	OK	 
REQUEST	24		solid.js	1587632610158	1587632610687	OK	 
REQUEST	22		request_20	1587632610249	1587632610689	OK	 
REQUEST	24		text-encoder-lite.min.js	1587632610158	1587632610741	OK	 
REQUEST	10		request_75	1587632609486	1587632610742	OK	 
REQUEST	24		request_16	1587632610644	1587632610743	OK	 
REQUEST	22		request_22	1587632610690	1587632610763	OK	 
REQUEST	25		request_14	1587632610186	1587632610766	OK	 
REQUEST	13		request_27	1587632610797	1587632610798	OK	 
REQUEST	11		request_27	1587632610797	1587632610798	OK	 
REQUEST	11		request_28	1587632610798	1587632610800	OK	 
REQUEST	13		request_28	1587632610798	1587632610800	OK	 
REQUEST	11		request_29	1587632610799	1587632610802	OK	 
REQUEST	22		solid.css	1587632610690	1587632610803	OK	 
REQUEST	11		request_30	1587632610799	1587632610817	OK	 
REQUEST	13		request_29	1587632610798	1587632610819	OK	 
REQUEST	13		request_30	1587632610799	1587632610835	OK	 
REQUEST	11		request_31	1587632610799	1587632610835	OK	 
REQUEST	11		request_32	1587632610799	1587632610835	OK	 
REQUEST	11		request_33	1587632610799	1587632610835	OK	 
REQUEST	13		request_31	1587632610799	1587632610836	OK	 
REQUEST	13		request_32	1587632610799	1587632610836	OK	 
REQUEST	13		request_33	1587632610799	1587632610836	OK	 
REQUEST	22		request_21	1587632610690	1587632610869	OK	 
REQUEST	24		request_19	1587632610684	1587632610869	OK	 
REQUEST	22		bootstrap.min.css	1587632610690	1587632610869	OK	 
REQUEST	24		request_17	1587632610663	1587632610971	OK	 
REQUEST	24		request_15	1587632610158	1587632610983	OK	 
REQUEST	33		0.chunk.js	1587632610549	1587632611132	OK	 
REQUEST	33		request_2	1587632610549	1587632611137	OK	 
REQUEST	12		request_27	1587632611186	1587632611187	OK	 
REQUEST	12		request_28	1587632611188	1587632611189	OK	 
REQUEST	12		request_29	1587632611188	1587632611190	OK	 
REQUEST	12		request_30	1587632611188	1587632611205	OK	 
REQUEST	12		request_31	1587632611188	1587632611206	OK	 
REQUEST	12		request_32	1587632611188	1587632611206	OK	 
REQUEST	12		request_33	1587632611188	1587632611206	OK	 
REQUEST	7		request_70	1587632611311	1587632611313	OK	 
USER	RecordedSimulation	34	START	1587632611546	1587632611546
REQUEST	34		request_0	1587632611547	1587632611549	OK	 
REQUEST	34		uniovi.jpg	1587632611549	1587632611551	OK	 
REQUEST	34		bundle.js	1587632611549	1587632611584	OK	 
REQUEST	34		request_1	1587632611549	1587632611589	OK	 
REQUEST	34		request_3	1587632611551	1587632611592	OK	 
REQUEST	34		request_5	1587632611589	1587632611592	OK	 
REQUEST	34		request_4	1587632611584	1587632611592	OK	 
REQUEST	34		main.chunk.js	1587632611549	1587632611593	OK	 
REQUEST	34		request_6	1587632611592	1587632611598	OK	 
REQUEST	34		request_7	1587632611592	1587632611600	OK	 
REQUEST	34		request_8	1587632611592	1587632611600	OK	 
REQUEST	34		request_9	1587632611593	1587632611600	OK	 
REQUEST	34		request_10	1587632611598	1587632611601	OK	 
REQUEST	34		request_13	1587632611600	1587632611603	OK	 
REQUEST	34		request_12	1587632611600	1587632611603	OK	 
REQUEST	14		request_44	1587632610683	1587632611719	OK	 
REQUEST	9		request_44	1587632610662	1587632611742	OK	 
REQUEST	34		0.chunk.js	1587632611549	1587632612092	OK	 
REQUEST	34		request_2	1587632611550	1587632612100	OK	 
REQUEST	9		request_68	1587632609670	1587632612153	OK	 
REQUEST	17		request_23	1587632610577	1587632612153	OK	 
REQUEST	9		request_64	1587632609669	1587632612246	KO	status.find.is(401), but actually found 200
REQUEST	9		request_65	1587632609670	1587632612246	OK	 
REQUEST	25		bootstrap.min.css	1587632610767	1587632612270	OK	 
REQUEST	9		request_66	1587632609670	1587632612314	OK	 
REQUEST	9		request_67	1587632609670	1587632612314	OK	 
REQUEST	9		request_69	1587632609670	1587632612315	OK	 
REQUEST	5		request_74	1587632608592	1587632612325	OK	 
REQUEST	25		solid.css	1587632610767	1587632612332	OK	 
REQUEST	25		solid.js	1587632610767	1587632612333	OK	 
USER	RecordedSimulation	5	END	1587632576551	1587632612335
REQUEST	14		request_68	1587632610142	1587632612504	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	14		request_64	1587632610142	1587632612504	OK	 
REQUEST	25		owasp-password-strength-test.js	1587632610767	1587632612531	OK	 
REQUEST	25		text-encoder-lite.min.js	1587632610767	1587632612532	OK	 
USER	RecordedSimulation	35	START	1587632612546	1587632612546
REQUEST	35		request_0	1587632612547	1587632612549	OK	 
REQUEST	35		uniovi.jpg	1587632612550	1587632612552	OK	 
REQUEST	35		request_1	1587632612550	1587632612586	OK	 
REQUEST	35		bundle.js	1587632612550	1587632612587	OK	 
REQUEST	35		request_5	1587632612587	1587632612591	OK	 
REQUEST	35		request_4	1587632612586	1587632612592	OK	 
REQUEST	35		request_6	1587632612591	1587632612594	OK	 
REQUEST	35		main.chunk.js	1587632612550	1587632612594	OK	 
REQUEST	35		request_7	1587632612592	1587632612596	OK	 
REQUEST	35		request_3	1587632612552	1587632612596	OK	 
REQUEST	35		request_8	1587632612594	1587632612597	OK	 
REQUEST	35		request_9	1587632612594	1587632612597	OK	 
REQUEST	35		request_10	1587632612596	1587632612598	OK	 
REQUEST	35		request_12	1587632612596	1587632612599	OK	 
REQUEST	35		request_13	1587632612597	1587632612599	OK	 
REQUEST	25		request_16	1587632612271	1587632612772	OK	 
REQUEST	14		request_67	1587632610142	1587632612789	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	14		request_69	1587632610142	1587632612789	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	14		request_65	1587632610142	1587632612791	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	15		request_24	1587632609521	1587632612791	OK	 
REQUEST	23		request_20	1587632611155	1587632612792	OK	 
REQUEST	14		request_66	1587632610142	1587632612818	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	8		request_71	1587632610485	1587632612823	OK	 
REQUEST	24		request_20	1587632611967	1587632612843	OK	 
REQUEST	15		mashlib.min.js	1587632609520	1587632612847	OK	 
REQUEST	25		request_15	1587632610767	1587632612853	OK	 
REQUEST	25		request_17	1587632612333	1587632612865	OK	 
REQUEST	25		request_18	1587632612333	1587632612866	OK	 
REQUEST	23		request_22	1587632612793	1587632612867	OK	 
REQUEST	23		solid.css	1587632612792	1587632612867	OK	 
REQUEST	9		request_44	1587632611743	1587632612880	OK	 
REQUEST	9		request_44	1587632612880	1587632612882	OK	 
REQUEST	8		request_74	1587632610485	1587632612901	OK	 
REQUEST	23		request_21	1587632612792	1587632612910	OK	 
REQUEST	23		bootstrap.min.css	1587632612792	1587632612910	OK	 
REQUEST	24		solid.css	1587632612844	1587632612915	OK	 
REQUEST	24		request_22	1587632612844	1587632612916	OK	 
REQUEST	24		request_21	1587632612844	1587632612926	OK	 
REQUEST	24		bootstrap.min.css	1587632612843	1587632612926	OK	 
REQUEST	26		request_14	1587632612156	1587632612944	OK	 
REQUEST	8		request_73	1587632610485	1587632612945	OK	 
REQUEST	8		request_72	1587632610485	1587632612972	OK	 
REQUEST	15		request_25	1587632609521	1587632612994	OK	 
REQUEST	35		0.chunk.js	1587632612550	1587632613080	OK	 
REQUEST	35		request_2	1587632612550	1587632613082	OK	 
REQUEST	19		request_23	1587632612311	1587632613317	OK	 
REQUEST	18		request_23	1587632612249	1587632613320	OK	 
REQUEST	26		bootstrap.min.css	1587632612944	1587632613531	OK	 
REQUEST	26		solid.css	1587632612944	1587632613962	OK	 
REQUEST	26		text-encoder-lite.min.js	1587632612945	1587632613996	OK	 
REQUEST	26		owasp-password-strength-test.js	1587632612945	1587632613996	OK	 
REQUEST	15		request_27	1587632613999	1587632614001	OK	 
REQUEST	15		request_28	1587632614001	1587632614003	OK	 
REQUEST	15		request_29	1587632614001	1587632614004	OK	 
REQUEST	15		request_30	1587632614001	1587632614020	OK	 
REQUEST	15		request_31	1587632614001	1587632614020	OK	 
REQUEST	15		request_32	1587632614002	1587632614021	OK	 
REQUEST	15		request_33	1587632614002	1587632614021	OK	 
REQUEST	26		solid.js	1587632612945	1587632614099	OK	 
REQUEST	7		request_71	1587632611313	1587632614099	OK	 
REQUEST	26		request_16	1587632613531	1587632614099	OK	 
REQUEST	26		request_19	1587632613997	1587632614135	OK	 
REQUEST	8		request_75	1587632610485	1587632614137	OK	 
USER	RecordedSimulation	8	END	1587632580546	1587632614139
REQUEST	26		request_17	1587632613963	1587632614145	OK	 
REQUEST	26		request_18	1587632613996	1587632614145	OK	 
REQUEST	7		request_73	1587632611314	1587632614177	OK	 
REQUEST	27		request_14	1587632613096	1587632614180	OK	 
REQUEST	25		request_20	1587632613874	1587632614185	OK	 
REQUEST	16		request_23 Redirect 1	1587632609583	1587632614185	OK	 
REQUEST	7		request_72	1587632611314	1587632614207	OK	 
REQUEST	17		request_23 Redirect 1	1587632612153	1587632614217	OK	 
REQUEST	26		request_15	1587632612945	1587632614253	OK	 
REQUEST	25		request_22	1587632614186	1587632614268	OK	 
REQUEST	25		solid.css	1587632614185	1587632614269	OK	 
REQUEST	25		request_21	1587632614186	1587632614278	OK	 
REQUEST	25		bootstrap.min.css	1587632614185	1587632614278	OK	 
REQUEST	16		mash.css	1587632614185	1587632614315	OK	 
REQUEST	17		mash.css	1587632614218	1587632614320	OK	 
REQUEST	10		request_74	1587632609486	1587632614364	OK	 
USER	RecordedSimulation	10	END	1587632582546	1587632614365
USER	RecordedSimulation	36	START	1587632614552	1587632614552
REQUEST	36		request_0	1587632614552	1587632614554	OK	 
REQUEST	36		uniovi.jpg	1587632614555	1587632614556	OK	 
REQUEST	36		request_1	1587632614555	1587632614592	OK	 
REQUEST	36		bundle.js	1587632614555	1587632614592	OK	 
REQUEST	36		request_5	1587632614592	1587632614597	OK	 
REQUEST	36		request_3	1587632614556	1587632614599	OK	 
REQUEST	36		request_4	1587632614592	1587632614600	OK	 
REQUEST	36		request_6	1587632614597	1587632614600	OK	 
REQUEST	36		main.chunk.js	1587632614555	1587632614600	OK	 
REQUEST	36		request_7	1587632614599	1587632614604	OK	 
REQUEST	36		request_10	1587632614600	1587632614604	OK	 
REQUEST	36		request_9	1587632614600	1587632614605	OK	 
REQUEST	36		request_8	1587632614600	1587632614605	OK	 
REQUEST	36		request_13	1587632614604	1587632614607	OK	 
REQUEST	36		request_12	1587632614604	1587632614607	OK	 
REQUEST	18		request_23 Redirect 1	1587632613321	1587632614656	OK	 
REQUEST	27		solid.css	1587632614181	1587632614661	OK	 
REQUEST	27		owasp-password-strength-test.js	1587632614181	1587632614667	OK	 
REQUEST	27		text-encoder-lite.min.js	1587632614181	1587632614667	OK	 
REQUEST	28		request_14	1587632614156	1587632614695	OK	 
REQUEST	20		request_23	1587632613780	1587632614698	OK	 
REQUEST	27		solid.js	1587632614181	1587632614709	OK	 
REQUEST	27		bootstrap.min.css	1587632614181	1587632614718	OK	 
REQUEST	27		request_19	1587632614667	1587632614725	OK	 
REQUEST	18		mash.css	1587632614657	1587632614758	OK	 
REQUEST	27		request_17	1587632614662	1587632614768	OK	 
REQUEST	14		request_70	1587632614817	1587632614819	OK	 
REQUEST	27		request_15	1587632614181	1587632614831	OK	 
REQUEST	9		request_70	1587632614880	1587632614881	OK	 
REQUEST	17		request_26	1587632614218	1587632614989	OK	 
REQUEST	16		request_26	1587632614186	1587632615029	OK	 
REQUEST	36		0.chunk.js	1587632614555	1587632615095	OK	 
REQUEST	36		request_2	1587632614555	1587632615100	OK	 
REQUEST	28		solid.css	1587632614696	1587632615138	OK	 
REQUEST	28		solid.js	1587632614697	1587632615139	OK	 
REQUEST	28		text-encoder-lite.min.js	1587632614696	1587632615141	OK	 
REQUEST	28		owasp-password-strength-test.js	1587632614696	1587632615142	OK	 
REQUEST	16		request_24	1587632614186	1587632615164	OK	 
REQUEST	28		bootstrap.min.css	1587632614696	1587632615178	OK	 
REQUEST	7		request_74	1587632611314	1587632615254	OK	 
REQUEST	13		request_41	1587632614836	1587632615263	OK	 
REQUEST	11		request_41	1587632614836	1587632615263	OK	 
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632615263
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632615263
REQUEST	13		request_45	1587632615265	1587632615266	OK	 
REQUEST	11		request_45	1587632615265	1587632615267	OK	 
REQUEST	13		request_46	1587632615265	1587632615283	OK	 
REQUEST	13		request_47	1587632615265	1587632615283	OK	 
REQUEST	11		request_46	1587632615265	1587632615299	OK	 
REQUEST	11		request_47	1587632615265	1587632615299	OK	 
REQUEST	13		request_48	1587632615265	1587632615302	OK	 
REQUEST	13		request_49	1587632615265	1587632615303	OK	 
REQUEST	11		request_48	1587632615265	1587632615303	OK	 
REQUEST	13		request_50	1587632615265	1587632615303	OK	 
REQUEST	11		request_49	1587632615265	1587632615303	OK	 
REQUEST	11		request_50	1587632615265	1587632615303	OK	 
REQUEST	13		request_58	1587632615266	1587632615305	OK	 
REQUEST	11		request_58	1587632615267	1587632615305	OK	 
REQUEST	13		request_60	1587632615284	1587632615306	OK	 
REQUEST	13		request_59	1587632615283	1587632615306	OK	 
REQUEST	11		request_59	1587632615299	1587632615307	OK	 
REQUEST	11		request_60	1587632615299	1587632615307	OK	 
REQUEST	13		request_61	1587632615303	1587632615307	OK	 
REQUEST	13		request_62	1587632615303	1587632615307	OK	 
REQUEST	11		request_61	1587632615303	1587632615308	OK	 
REQUEST	13		request_63	1587632615303	1587632615308	OK	 
REQUEST	11		request_63	1587632615303	1587632615308	OK	 
REQUEST	11		request_62	1587632615303	1587632615308	OK	 
REQUEST	16		request_25	1587632614186	1587632615347	OK	 
REQUEST	28		request_17	1587632615138	1587632615362	OK	 
REQUEST	28		request_18	1587632615139	1587632615363	OK	 
REQUEST	28		request_15	1587632614697	1587632615368	OK	 
REQUEST	18		request_26	1587632614657	1587632615368	OK	 
REQUEST	21		request_23	1587632615333	1587632615369	KO	j.i.IOException: Premature close
REQUEST	17		request_24	1587632614218	1587632615418	OK	 
REQUEST	13		request_42	1587632615265	1587632615512	OK	 
REQUEST	11		request_42	1587632615265	1587632615512	OK	 
USER	RecordedSimulation	37	START	1587632615536	1587632615536
REQUEST	37		request_0	1587632615536	1587632615538	OK	 
REQUEST	37		uniovi.jpg	1587632615538	1587632615540	OK	 
REQUEST	37		request_1	1587632615539	1587632615574	OK	 
REQUEST	37		bundle.js	1587632615538	1587632615574	OK	 
REQUEST	37		request_5	1587632615574	1587632615578	OK	 
REQUEST	37		request_3	1587632615540	1587632615580	OK	 
REQUEST	37		main.chunk.js	1587632615539	1587632615581	OK	 
REQUEST	37		request_4	1587632615574	1587632615581	OK	 
REQUEST	37		request_6	1587632615578	1587632615581	OK	 
REQUEST	37		request_7	1587632615580	1587632615582	OK	 
REQUEST	37		request_10	1587632615581	1587632615584	OK	 
REQUEST	37		request_8	1587632615581	1587632615584	OK	 
REQUEST	37		request_9	1587632615581	1587632615584	OK	 
REQUEST	37		request_12	1587632615583	1587632615585	OK	 
REQUEST	37		request_13	1587632615584	1587632615587	OK	 
REQUEST	12		request_41	1587632615224	1587632615724	OK	 
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632615725
REQUEST	12		request_46	1587632615726	1587632615743	OK	 
REQUEST	12		request_45	1587632615726	1587632615744	OK	 
REQUEST	12		request_47	1587632615726	1587632615744	OK	 
REQUEST	12		request_48	1587632615726	1587632615745	OK	 
REQUEST	12		request_49	1587632615726	1587632615745	OK	 
REQUEST	12		request_50	1587632615726	1587632615746	OK	 
REQUEST	12		request_58	1587632615743	1587632615747	OK	 
REQUEST	12		request_59	1587632615744	1587632615747	OK	 
REQUEST	12		request_61	1587632615745	1587632615747	OK	 
REQUEST	12		request_62	1587632615745	1587632615747	OK	 
REQUEST	12		request_60	1587632615744	1587632615747	OK	 
REQUEST	12		request_63	1587632615746	1587632615747	OK	 
REQUEST	26		request_20	1587632615271	1587632615901	OK	 
REQUEST	16		mashlib.min.js	1587632614186	1587632616046	OK	 
REQUEST	37		0.chunk.js	1587632615539	1587632616087	OK	 
REQUEST	37		request_2	1587632615539	1587632616093	OK	 
REQUEST	26		request_22	1587632615902	1587632616365	OK	 
REQUEST	26		solid.css	1587632615902	1587632616366	OK	 
REQUEST	21		request_27	1587632616386	1587632616388	OK	 
REQUEST	21		request_28	1587632616388	1587632616390	OK	 
REQUEST	21		request_29	1587632616388	1587632616391	OK	 
REQUEST	21		request_30	1587632616389	1587632616408	OK	 
REQUEST	21		request_31	1587632616389	1587632616409	OK	 
REQUEST	21		request_33	1587632616389	1587632616409	OK	 
REQUEST	21		request_32	1587632616389	1587632616409	OK	 
REQUEST	17		mashlib.min.js	1587632614218	1587632616427	OK	 
USER	RecordedSimulation	38	START	1587632616526	1587632616526
REQUEST	38		request_0	1587632616527	1587632616528	OK	 
REQUEST	12		request_42	1587632615726	1587632616528	OK	 
REQUEST	14		request_72	1587632614819	1587632616530	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	38		uniovi.jpg	1587632616529	1587632616530	OK	 
REQUEST	14		request_73	1587632614819	1587632616531	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	14		request_71	1587632614819	1587632616531	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	38		bundle.js	1587632616529	1587632616564	OK	 
REQUEST	38		request_1	1587632616529	1587632616568	OK	 
REQUEST	38		request_5	1587632616568	1587632616571	OK	 
REQUEST	38		request_4	1587632616564	1587632616571	OK	 
REQUEST	38		main.chunk.js	1587632616529	1587632616572	OK	 
REQUEST	38		request_3	1587632616530	1587632616572	OK	 
